pair_id,story_a_id,story_b_id,ok,error,num_events_a,num_events_b,num_matches,D_alignment,alignment_similarity,D_semantic,semantic_similarity,pred_event_rating_mean_joint
1x53zg__4g4wtc,1x53zg,4g4wtc,True,,2,3,2,0.3333333333333333,0.6666666666666667,0.4224654445424676,0.5775345554575324,2.2570928546751228
9rprs0__3986p3,9rprs0,3986p3,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
5w3bgs__7au7vs,5w3bgs,7au7vs,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
3w07bi__6iaas5,3w07bi,6iaas5,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
2schv9__3wqhqs,2schv9,3wqhqs,True,,5,5,1,0.8,0.19999999999999996,0.4996474757499527,0.5003525242500473,2.090699222397119
3j10zp__9emwqh,3j10zp,9emwqh,True,,5,6,0,1.0,0.0,1.0,0.0,1.583
1ac7q4__32imuk,1ac7q4,32imuk,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
5o26o4__7elzya,5o26o4,7elzya,True,,4,2,1,0.6666666666666666,0.33333333333333337,0.3901929333806038,0.6098070666193962,2.2198654861825204
8ge2ek__25ro35,8ge2ek,25ro35,True,,6,4,0,1.0,0.0,1.0,0.0,1.583
1rc1no__2v9w6p,1rc1no,2v9w6p,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
8i9lfg__8njvt9,8i9lfg,8njvt9,True,,5,5,2,0.6363636363636364,0.36363636363636365,0.32442861795425415,0.6755713820457458,2.287407022783431
4gzg7v__2mevbz,4gzg7v,2mevbz,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
5bjvga__y42hw,5bjvga,y42hw,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
29ua8m__8n3mjd,29ua8m,8n3mjd,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
9dzpzz__29jih0,9dzpzz,29jih0,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
1as6r9__y42hw,1as6r9,y42hw,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3fp0de__96kqec,3fp0de,96kqec,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
8jdjf5__353ue6,8jdjf5,353ue6,True,,8,5,2,0.6428571428571429,0.3571428571428571,0.3643919304013252,0.6356080695986748,2.2487729476267737
1wbauw__4i5p4t,1wbauw,4i5p4t,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
9xjd3x__971q3u,9xjd3x,971q3u,True,,4,7,1,0.8181818181818182,0.18181818181818177,0.3745671212673187,0.6254328787326813,2.203837219993906
8l326g__2zjyg6,8l326g,2zjyg6,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
3buckq__3l39lv,3buckq,3l39lv,True,,3,3,1,0.6666666666666666,0.33333333333333337,0.362093523144722,0.637906476855278,2.246107525401811
1415p2__1sjl2f,1415p2,1sjl2f,True,,7,2,0,1.0,0.0,1.0,0.0,1.583
1y1mz7__2ff1of,1y1mz7,2ff1of,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
502drk__6tyozg,502drk,6tyozg,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
5ehdls__2msnfr,5ehdls,2msnfr,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
29q3hn__4y12yp,29q3hn,4y12yp,True,,2,3,1,0.6,0.4,0.3434271365404129,0.6565728634595871,2.2770133971849082
2xea49__38kilh,2xea49,38kilh,True,,7,6,0,1.0,0.0,1.0,0.0,1.583
7f5ora__3lvuz1,7f5ora,3lvuz1,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
37rh73__5fhgl8,37rh73,5fhgl8,True,,7,5,0,1.0,0.0,1.0,0.0,1.583
5izors__2mfhiq,5izors,2mfhiq,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
2wge7k__2fskc9,2wge7k,2fskc9,True,,11,7,0,1.0,0.0,1.0,0.0,1.583
8gsnbq__9964bf,8gsnbq,9964bf,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
2oj1pl__28fdxn,2oj1pl,28fdxn,True,,4,3,1,0.7142857142857143,0.2857142857142857,0.3924058750271797,0.6075941249728203,2.208175010454974
1h06fn__1ojy01,1h06fn,1ojy01,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
5yscw5__2xg8ik,5yscw5,2xg8ik,True,,7,7,0,1.0,0.0,1.0,0.0,1.583
1gk4tx__6xr1jp,1gk4tx,6xr1jp,True,,7,4,0,1.0,0.0,1.0,0.0,1.583
37j2ct__3891sp,37j2ct,3891sp,True,,1,5,1,0.6666666666666666,0.33333333333333337,0.3823105990886688,0.6176894009113312,2.2272267981777585
1izgna__683kfz,1izgna,683kfz,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
2skg8w__91wjn1,2skg8w,91wjn1,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
3hcjac__6xueqq,3hcjac,6xueqq,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
1772fd__21gfms,1772fd,21gfms,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
39iaxb__326riq,39iaxb,326riq,True,,2,2,2,0.0,1.0,0.43675824254751205,0.563241757452488,2.3111114772848786
9fn4bl__91gste,9fn4bl,91gste,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
2bg6b2__8ochrf,2bg6b2,8ochrf,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
1elmr1__4uxety,1elmr1,4uxety,True,,1,5,1,0.6666666666666666,0.33333333333333337,0.36674171686172485,0.6332582831382751,2.2417665772895017
33u714__6wpmy8,33u714,6wpmy8,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
3iaoho__30u5ne,3iaoho,30u5ne,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
90vqpv__9ah10q,90vqpv,9ah10q,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
5m4jaf__7bn63c,5m4jaf,7bn63c,True,,5,4,4,0.13333333333333333,0.8666666666666667,0.40380167309194803,0.596198326908052,2.314942950832763
3mao95__66ch5s,3mao95,66ch5s,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
1re5gy__4jrscz,1re5gy,4jrscz,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
phdv7__83l8xu,phdv7,83l8xu,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
53azlv__1hhf0a,53azlv,1hhf0a,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
1tehkn__55ax7u,1tehkn,55ax7u,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
3o1w3s__63qo85,3o1w3s,63qo85,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3hge8r__3m71t9,3hge8r,3m71t9,True,,5,7,0,1.0,0.0,1.0,0.0,1.583
887vxr__2jefth,887vxr,2jefth,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
2fdrv3__88gqbg,2fdrv3,88gqbg,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
333pog__9xuf51,333pog,9xuf51,True,,3,13,2,0.5,0.5,0.37151932567358015,0.6284806743264199,2.2709881017534435
27u6yl__5i7ich,27u6yl,5i7ich,True,,4,10,0,1.0,0.0,1.0,0.0,1.583
9wm7uw__8slz1u,9wm7uw,8slz1u,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
3yuepy__3jaewk,3yuepy,3jaewk,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9iorwv__6ex4v1,9iorwv,6ex4v1,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
19xpm3__3986p3,19xpm3,3986p3,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
1g7odx__8wv9n9,1g7odx,8wv9n9,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
9buvtz__4sex1x,9buvtz,4sex1x,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
6tah0m__514yvt,6tah0m,514yvt,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
67aiaq__3n6qh1,67aiaq,3n6qh1,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
39elx7__7fjspz,39elx7,7fjspz,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
9yz9ba__5csrb0,9yz9ba,5csrb0,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
2khn79__5oezne,2khn79,5oezne,True,,4,7,0,1.0,0.0,1.0,0.0,1.583
37n97t__8a5r0w,37n97t,8a5r0w,True,,4,7,0,1.0,0.0,1.0,0.0,1.583
87btxe__23kgs6,87btxe,23kgs6,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
8ixe7x__7bw8f0,8ixe7x,7bw8f0,True,,2,3,1,0.3333333333333333,0.6666666666666667,0.3195294439792633,0.6804705560207367,2.3532247856010993
4p094x__46lr6r,4p094x,46lr6r,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
8720ac__94kczb,8720ac,94kczb,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
9ncfn1__30h4rd,9ncfn1,30h4rd,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
4qe1wr__3hdhbh,4qe1wr,3hdhbh,True,,4,6,2,0.2,0.8,0.4401460520923138,0.5598539479076863,2.267527601950988
3hjon8__xxoyg,3hjon8,xxoyg,True,,8,3,1,0.8181818181818182,0.18181818181818177,0.30766867101192474,0.6923313289880753,2.266313682687418
2lbtw2__9upmxa,2lbtw2,9upmxa,True,,4,8,4,0.14814814814814814,0.8518518518518519,0.36026203880707425,0.6397379611929257,2.3526105412173326
87l9et__5kygn0,87l9et,5kygn0,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
2jwrj2__6vofg7,2jwrj2,6vofg7,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
6y69hj__74tfh8,6y69hj,74tfh8,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
30a38r__9kxk5t,30a38r,9kxk5t,True,,8,2,0,1.0,0.0,1.0,0.0,1.583
3yv1k4__59087l,3yv1k4,59087l,True,,3,4,2,0.375,0.625,0.41340313479304314,0.5865968652069569,2.257135312416777
30n3q1__3i8xmg,30n3q1,3i8xmg,True,,7,3,0,1.0,0.0,1.0,0.0,1.583
6mx77z__3s5l2e,6mx77z,3s5l2e,True,,6,4,0,1.0,0.0,1.0,0.0,1.583
3ac45f__6itpob,3ac45f,6itpob,True,,5,4,1,0.7777777777777778,0.2222222222222222,0.4703967086970806,0.5296032913029194,2.1225076248589074
25o4ua__7dhsaf,25o4ua,7dhsaf,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
2tk1fa__54wp4l,2tk1fa,54wp4l,True,,3,6,2,0.5,0.5,0.44858518242836,0.55141481757164,2.1990162981301546
2u7osc__79whkn,2u7osc,79whkn,True,,6,3,0,1.0,0.0,1.0,0.0,1.583
8ti1e1__93sdjk,8ti1e1,93sdjk,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
1tedbh__5kygn0,1tedbh,5kygn0,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
9kaxbv__4wox7e,9kaxbv,4wox7e,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
2tkhnt__74r1qc,2tkhnt,74r1qc,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
73qhpq__8t3kbl,73qhpq,8t3kbl,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
334ntb__68j3ss,334ntb,68j3ss,True,,7,5,3,0.4666666666666667,0.5333333333333333,0.35973264028628665,0.6402673597137134,2.2887323539033035
6s8bz6__78879g,6s8bz6,78879g,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
9bw365__2pig0s,9bw365,2pig0s,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
5csypo__3duaos,5csypo,3duaos,True,,1,9,0,1.0,0.0,1.0,0.0,1.583
9xvf4a__94xwcr,9xvf4a,94xwcr,True,,4,6,1,0.8,0.19999999999999996,0.3655136525630951,0.6344863474369049,2.2159667998713255
5q2c2k__2ukxv9,5q2c2k,2ukxv9,True,,3,5,1,0.75,0.25,0.4087093248963356,0.5912906751036644,2.185731361479312
307bvy__3wpg9w,307bvy,3wpg9w,True,,3,8,3,0.35714285714285715,0.6428571428571428,0.4089175599316756,0.5910824400683243,2.2649333193512367
281acy__3p4nzv,281acy,3p4nzv,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
6hqo8q__6pcbnk,6hqo8q,6pcbnk,True,,8,4,1,0.8333333333333334,0.16666666666666663,0.3704075366258621,0.6295924633741379,2.2046597348784407
21a18i__3fo7q3,21a18i,3fo7q3,True,,6,4,0,1.0,0.0,1.0,0.0,1.583
51zpzl__96stdq,51zpzl,96stdq,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
57l6sk__9j9f3q,57l6sk,9j9f3q,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
28r9cz__2lnilb,28r9cz,2lnilb,True,,7,6,4,0.47368421052631576,0.5263157894736843,0.42000481206923723,0.5799951879307628,2.2310259270611708
5fnht8__5ry23k,5fnht8,5ry23k,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
3uykt9__5fmwkk,3uykt9,5fmwkk,True,,5,4,1,0.7777777777777778,0.2222222222222222,0.37342655658721924,0.6265734434127808,2.213068049914307
3w3rbr__6jl42e,3w3rbr,6jl42e,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3hvkpb__971u5n,3hvkpb,971u5n,True,,9,1,0,1.0,0.0,1.0,0.0,1.583
5zgub0__3l0qyk,5zgub0,3l0qyk,True,,6,1,0,1.0,0.0,1.0,0.0,1.583
8dl6rp__9ho75i,8dl6rp,9ho75i,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
30zdwx__2v5zur,30zdwx,2v5zur,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
4sk00f__qaok7,4sk00f,qaok7,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
6uj5wx__4k97ji,6uj5wx,4k97ji,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
32mrno__586qfg,32mrno,586qfg,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3t239x__4h7pj3,3t239x,4h7pj3,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
56l0kx__3sav5t,56l0kx,3sav5t,True,,1,7,0,1.0,0.0,1.0,0.0,1.583
2ylksx__99mq9j,2ylksx,99mq9j,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
5gfmt7__2e5m9c,5gfmt7,2e5m9c,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
4brvbf__26k4yj,4brvbf,26k4yj,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
2i21zx__7dif2o,2i21zx,7dif2o,True,,3,3,3,0.1111111111111111,0.8888888888888888,0.37740552177031833,0.6225944782296817,2.344085427663144
30nstm__2mevbz,30nstm,2mevbz,True,,6,1,1,0.7142857142857143,0.2857142857142857,0.33121804893016815,0.6687819510698318,2.2653183212469727
3ny3ow__3dxcyw,3ny3ow,3dxcyw,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
8u968j__1v0jia,8u968j,1v0jia,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
2jygpe__v4w8g,2jygpe,v4w8g,True,,3,7,0,1.0,0.0,1.0,0.0,1.583
33n861__6dpbhl,33n861,6dpbhl,True,,5,3,1,0.75,0.25,0.3358190804719925,0.6641809195280075,2.253803560747206
312pfc__9ah10q,312pfc,9ah10q,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
9gfoe6__5yaz9g,9gfoe6,5yaz9g,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
4u8v3k__3d80pf,4u8v3k,3d80pf,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
9593yh__1fjwp6,9593yh,1fjwp6,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
937jwv__7dib0y,937jwv,7dib0y,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
3dnymz__2t6v9q,3dnymz,2t6v9q,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
30pa3a__2jw2ta,30pa3a,2jw2ta,True,,6,1,0,1.0,0.0,1.0,0.0,1.583
1r22cq__9liiq9,1r22cq,9liiq9,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
26mztu__3n9ewr,26mztu,3n9ewr,True,,3,3,1,0.6666666666666666,0.33333333333333337,0.39017415046691895,0.609825849533081,2.219883027545611
73qhpq__7n1jw5,73qhpq,7n1jw5,True,,4,7,0,1.0,0.0,1.0,0.0,1.583
8kwkop__259dar,8kwkop,259dar,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
8ti1e1__9xb7rw,8ti1e1,9xb7rw,True,,2,4,2,0.42857142857142855,0.5714285714285714,0.3818509876728058,0.6181490123271942,2.2757750768980807
898xwh__8o7cco,898xwh,8o7cco,True,,3,3,1,0.6666666666666666,0.33333333333333337,0.34373559057712555,0.6562644094228745,2.263251998626689
3vzbyj__1hko3z,3vzbyj,1hko3z,True,,4,7,0,1.0,0.0,1.0,0.0,1.583
3wwf29__3oo97a,3wwf29,3oo97a,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
1bplco__25bpf5,1bplco,25bpf5,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
9uhpcm__3reprk,9uhpcm,3reprk,True,,6,4,1,0.8,0.19999999999999996,0.45275823399424553,0.5472417660057545,2.134489085272774
8v1xps__62n803,8v1xps,62n803,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
2uzdy9__4llf7y,2uzdy9,4llf7y,True,,4,5,2,0.5,0.5,0.48551164974924177,0.5144883502507582,2.1645306702991833
3j8e0o__3fnfij,3j8e0o,3fnfij,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
5czknh__91k0re,5czknh,91k0re,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
1aw3go__3lig2p,1aw3go,3lig2p,True,,3,2,2,0.3333333333333333,0.6666666666666667,0.17277856171131134,0.8272214382886887,2.4902754345511395
95zhsi__6g7k9q,95zhsi,6g7k9q,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
9cpvnj__41y82h,9cpvnj,41y82h,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
44vthc__99isuk,44vthc,99isuk,True,,7,3,0,1.0,0.0,1.0,0.0,1.583
3a8bv6__3nwle2,3a8bv6,3nwle2,True,,3,3,1,0.6666666666666666,0.33333333333333337,0.290315642952919,0.709684357047081,2.3131408877129354
5pl7ai__2jf5xj,5pl7ai,2jf5xj,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2rxfxj__9y4moo,2rxfxj,9y4moo,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
2khn79__5kcz6s,2khn79,5kcz6s,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
33n861__9y4woq,33n861,9y4woq,True,,5,6,0,1.0,0.0,1.0,0.0,1.583
3g02hj__4zucna,3g02hj,4zucna,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
2f8mdj__3c0itn,2f8mdj,3c0itn,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
8mt5pb__9y8e9j,8mt5pb,9y8e9j,True,,12,7,0,1.0,0.0,1.0,0.0,1.583
2906qd__3kuy1d,2906qd,3kuy1d,True,,6,2,0,1.0,0.0,1.0,0.0,1.583
2t442r__76u4lw,2t442r,76u4lw,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
26eo14__wobgi,26eo14,wobgi,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
3bprbv__4fprls,3bprbv,4fprls,True,,2,3,2,0.16666666666666666,0.8333333333333334,0.3551637940108776,0.6448362059891224,2.353629199439908
3vwlke__7b8oiq,3vwlke,7b8oiq,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
297i60__1zr9bd,297i60,1zr9bd,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
8fwgjm__3d9znn,8fwgjm,3d9znn,True,,6,2,1,0.5555555555555556,0.4444444444444444,0.2953210175037384,0.7046789824962616,2.330921923975481
8ak3s0__34esxc,8ak3s0,34esxc,True,,7,6,0,1.0,0.0,1.0,0.0,1.583
607n1w__5omf8l,607n1w,5omf8l,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9epbwo__2thezp,9epbwo,2thezp,True,,4,9,0,1.0,0.0,1.0,0.0,1.583
1ezsgy__94fbfu,1ezsgy,94fbfu,True,,4,4,1,0.75,0.25,0.39194372296333313,0.6080562770366669,2.201388757124543
1x261u__2lxexs,1x261u,2lxexs,True,,2,8,0,1.0,0.0,1.0,0.0,1.583
6yvln9__2idacb,6yvln9,2idacb,True,,6,6,2,0.6153846153846154,0.3846153846153846,0.3358462192118168,0.6641537807881832,2.280983985108853
4jtzoj__942lt5,4jtzoj,942lt5,True,,7,2,1,0.7777777777777778,0.2222222222222222,0.2480689287185669,0.7519310712814331,2.330139538580841
2rrz5d__1vkqoy,2rrz5d,1vkqoy,True,,5,7,0,1.0,0.0,1.0,0.0,1.583
8acyid__79l5xe,8acyid,79l5xe,True,,4,3,2,0.5,0.5,0.4057380445301533,0.5942619554698467,2.23903124021329
2jzjhl__3gs2z3,2jzjhl,3gs2z3,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
4hz1cj__4pbny1,4hz1cj,4pbny1,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
34qay8__106tz1,34qay8,106tz1,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
8y7ito__8mdkbb,8y7ito,8mdkbb,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
95rrwx__6ii4hn,95rrwx,6ii4hn,True,,5,3,1,0.75,0.25,0.3787987381219864,0.6212012618780136,2.213664858467877
3qk2e2__3cizzd,3qk2e2,3cizzd,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
8k0l33__39q2p2,8k0l33,39q2p2,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
3yv7bv__6pzim7,3yv7bv,6pzim7,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
3acvgm__9b2exw,3acvgm,9b2exw,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
1x3c9s__91a2q1,1x3c9s,91a2q1,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
92as36__9lzoxi,92as36,9lzoxi,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
428fod__8dcey9,428fod,8dcey9,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
3ghq0f__7he666,3ghq0f,7he666,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
5e193z__27lcsm,5e193z,27lcsm,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
1whvet__7e7lur,1whvet,7e7lur,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
3iziu2__3qlbez,3iziu2,3qlbez,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
3lih95__2uzdy9,3lih95,2uzdy9,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.4022912234067917,0.5977087765932083,2.2085668931270637
3m2m8j__3akf5s,3m2m8j,3akf5s,True,,2,8,0,1.0,0.0,1.0,0.0,1.583
35g4j0__5xztwj,35g4j0,5xztwj,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
3s5jsu__4uxoo7,3s5jsu,4uxoo7,True,,3,8,0,1.0,0.0,1.0,0.0,1.583
2xg450__4ykgvj,2xg450,4ykgvj,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
4c14gd__6ijoy3,4c14gd,6ijoy3,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
h38y4__4vum09,h38y4,4vum09,True,,2,3,1,0.6,0.4,0.4316943287849426,0.5683056712150574,2.194580666347742
38hxgf__8fp2sv,38hxgf,8fp2sv,True,,6,2,0,1.0,0.0,1.0,0.0,1.583
5kuayt__2wce6b,5kuayt,2wce6b,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
3gqkb2__3sz3r7,3gqkb2,3sz3r7,True,,2,7,1,0.7777777777777778,0.2222222222222222,0.3863506615161896,0.6136493384838104,2.200998228321142
3sz3r7__34ooeq,3sz3r7,34ooeq,True,,7,6,0,1.0,0.0,1.0,0.0,1.583
3s5jsu__53yi05,3s5jsu,53yi05,True,,3,11,0,1.0,0.0,1.0,0.0,1.583
8spe0d__3mllmu,8spe0d,3mllmu,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
2wb42l__9e9j61,2wb42l,9e9j61,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
fue5h__5gn8mw,fue5h,5gn8mw,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
26aywh__9268xx,26aywh,9268xx,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
2n08s9__1uqutz,2n08s9,1uqutz,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
9dzpzz__2mfukj,9dzpzz,2mfukj,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3hw2s6__2pl8b3,3hw2s6,2pl8b3,True,,4,4,3,0.2727272727272727,0.7272727272727273,0.36131219814221066,0.6386878018577893,2.3264523563368074
4sk860__4vwu63,4sk860,4vwu63,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
1mvj6s__8d78fl,1mvj6s,8d78fl,True,,6,4,0,1.0,0.0,1.0,0.0,1.583
8tf0i8__3awsyk,8tf0i8,3awsyk,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
66kck1__93nlcp,66kck1,93nlcp,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
13z2e9__87l9et,13z2e9,87l9et,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
3r06wf__9qutv2,3r06wf,9qutv2,True,,3,10,0,1.0,0.0,1.0,0.0,1.583
3a8924__2pq65b,3a8924,2pq65b,True,,4,3,2,0.375,0.625,0.3740534782409668,0.6259465217590332,2.293883956670761
4jj4xb__5v975j,4jj4xb,5v975j,True,,4,5,1,0.7777777777777778,0.2222222222222222,0.34130237996578217,0.6586976200342178,2.243068818461067
8szlbk__19havq,8szlbk,19havq,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
2ejscn__7bvsnl,2ejscn,7bvsnl,True,,3,12,0,1.0,0.0,1.0,0.0,1.583
9asfmg__74yb1r,9asfmg,74yb1r,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
32mgmz__5upgp2,32mgmz,5upgp2,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
1c8xxq__9yc5cc,1c8xxq,9yc5cc,True,,3,9,1,0.5333333333333333,0.4666666666666667,0.4361694020529588,0.5638305979470413,2.203874728756075
92e43u__3jo8p6,92e43u,3jo8p6,True,,7,5,0,1.0,0.0,1.0,0.0,1.583
68mv2n__94ey40,68mv2n,94ey40,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
282v1z__4qt2lw,282v1z,4qt2lw,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
8j5a3t__6ge0a3,8j5a3t,6ge0a3,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
331kgg__8oo1h0,331kgg,8oo1h0,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
6fjgx0__3tqjke,6fjgx0,3tqjke,True,,7,4,0,1.0,0.0,1.0,0.0,1.583
8hf28l__53zp22,8hf28l,53zp22,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
9mwkfr__3d351o,9mwkfr,3d351o,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
6ecb9i__9q7zgy,6ecb9i,9q7zgy,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
3r8l7h__8zpq1u,3r8l7h,8zpq1u,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
36hncq__3jgl49,36hncq,3jgl49,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
31l0p1__3ipv73,31l0p1,3ipv73,True,,6,2,0,1.0,0.0,1.0,0.0,1.583
6hif0h__2xu5hi,6hif0h,2xu5hi,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
